OCCUPANCY,WINDOW,CO2,RH,Tin,MONTH_NUM,CO2_x_OCCUPANCY,CO2_x_WINDOW,WINDOW_x_OCCUPANCY,Temp_x_RH
0,0,398.15,53.68,26.02,9,0.0,0.0,0,1396.7536
0,0,360.73,28.99,25.55,2,0.0,0.0,0,740.6945
1,0,908.82,31.74,27.89,1,908.82,0.0,0,885.2286
0,0,381.12,25.07,26.14,3,0.0,0.0,0,655.3298
0,0,710.57,37.18,23.3,12,0.0,0.0,0,866.294
0,0,362.02,29.03,25.5,3,0.0,0.0,0,740.265
0,0,1137.53,39.1,25.3,11,0.0,0.0,0,989.23
0,0,967.28,39.05,25.26,11,0.0,0.0,0,986.403
0,0,440.93,25.61,26.53,3,0.0,0.0,0,679.4333
1,0,619.62,29.65,28.16,4,619.62,0.0,0,834.944
1,0,703.82,33.18,28.09,2,703.82,0.0,0,932.0262
1,0,643.35,46.39,27.47,6,643.35,0.0,0,1274.3333
1,0,1097.7,40.34,24.82,11,1097.7,0.0,0,1001.2388
1,0,484.25,38.64,26.81,10,484.25,0.0,0,1035.9384
0,0,1094.68,31.64,27.58,1,0.0,0.0,0,872.6311999999999
0,1,595.12,32.28,22.13,2,0.0,595.12,0,714.3564
0,0,1386.25,40.62,25.37,11,0.0,0.0,0,1030.5294
0,0,1030.3,32.45,25.73,2,0.0,0.0,0,834.9385000000001
0,0,728.38,38.76,23.95,1,0.0,0.0,0,928.302
1,0,1857.15,41.37,27.16,11,1857.15,0.0,0,1123.6092
0,0,1426.73,43.35,27.21,10,0.0,0.0,0,1179.5535
0,0,633.13,29.38,25.79,3,0.0,0.0,0,757.7102
0,0,388.75,34.11,24.78,4,0.0,0.0,0,845.2458
1,0,995.87,49.12,22.96,11,995.87,0.0,0,1127.7952
1,0,966.78,37.76,26.63,11,966.78,0.0,0,1005.5488
0,0,747.23,25.36,26.72,3,0.0,0.0,0,677.6192
0,0,359.72,29.56,25.97,2,0.0,0.0,0,767.6732
1,0,645.58,45.54,28.48,5,645.58,0.0,0,1296.9792
0,0,525.43,24.85,27.0,2,0.0,0.0,0,670.95
0,0,689.48,45.3,28.57,5,0.0,0.0,0,1294.221
0,0,635.28,38.05,25.36,11,0.0,0.0,0,964.948
0,0,362.0,27.26,26.35,3,0.0,0.0,0,718.301
0,0,672.12,31.83,26.26,1,0.0,0.0,0,835.8558
0,0,1215.27,36.18,26.43,11,0.0,0.0,0,956.2374
0,0,1018.55,41.31,25.43,5,0.0,0.0,0,1050.5133
0,0,405.63,40.45,23.95,11,0.0,0.0,0,968.7775
0,0,729.8,38.74,24.97,5,0.0,0.0,0,967.3378
0,0,1173.72,43.87,25.66,10,0.0,0.0,0,1125.7042
1,0,1479.17,40.93,26.63,11,1479.17,0.0,0,1089.9659
1,1,866.73,49.6,26.97,9,866.73,866.73,1,1337.712
0,0,1058.02,32.72,26.23,1,0.0,0.0,0,858.2456
0,0,1046.82,27.64,26.9,3,0.0,0.0,0,743.516
0,0,605.1,37.5,25.97,11,0.0,0.0,0,973.875
0,0,562.05,24.53,27.43,2,0.0,0.0,0,672.8579
1,0,746.02,26.44,26.93,3,746.02,0.0,0,712.0292000000001
0,0,1393.67,33.8,27.84,1,0.0,0.0,0,940.992
1,1,885.33,49.73,27.02,9,885.33,885.33,1,1343.7045999999998
1,0,1469.7,42.28,28.12,10,1469.7,0.0,0,1188.9136
0,0,334.72,27.56,26.33,2,0.0,0.0,0,725.6547999999999
1,0,1218.32,28.18,28.23,3,1218.32,0.0,0,795.5214
0,0,757.92,34.37,26.73,4,0.0,0.0,0,918.7101
1,0,979.3,32.23,27.68,4,979.3,0.0,0,892.1263999999999
0,0,643.22,31.66,25.69,1,0.0,0.0,0,813.3454
1,0,783.75,37.97,25.46,11,783.75,0.0,0,966.7162
0,0,512.48,45.39,26.54,5,0.0,0.0,0,1204.6506
1,0,811.17,31.35,25.96,2,811.17,0.0,0,813.8460000000001
0,0,615.55,25.14,27.15,3,0.0,0.0,0,682.5509999999999
0,0,1350.98,34.37,28.79,1,0.0,0.0,0,989.5123
1,0,1517.62,40.52,25.49,11,1517.62,0.0,0,1032.8548
1,0,603.33,36.92,26.57,10,603.33,0.0,0,980.9644
0,0,367.42,28.38,25.71,3,0.0,0.0,0,729.6498
0,0,1277.45,34.05,28.47,1,0.0,0.0,0,969.4035
0,0,471.35,28.0,27.1,4,0.0,0.0,0,758.8000000000001
1,0,1297.73,28.45,28.31,3,1297.73,0.0,0,805.4195
0,0,406.62,31.48,25.06,1,0.0,0.0,0,788.8888
0,0,654.55,22.16,27.42,3,0.0,0.0,0,607.6272
1,0,1610.98,40.71,25.6,11,1610.98,0.0,0,1042.1760000000002
0,0,784.73,31.8,26.75,1,0.0,0.0,0,850.65
1,0,834.43,54.46,27.02,9,834.43,0.0,0,1471.5092
1,0,905.52,32.13,27.55,4,905.52,0.0,0,885.1815000000001
1,0,826.65,29.44,27.15,3,826.65,0.0,0,799.296
1,0,1432.92,40.56,27.18,11,1432.92,0.0,0,1102.4208
0,0,721.17,39.37,26.18,10,0.0,0.0,0,1030.7066
0,0,861.8,42.62,22.71,12,0.0,0.0,0,967.9002
0,0,795.57,51.8,25.17,9,0.0,0.0,0,1303.806
0,0,601.38,50.29,22.98,10,0.0,0.0,0,1155.6642
1,1,628.47,27.94,26.7,2,628.47,628.47,1,745.998
1,0,1118.7,40.36,24.85,11,1118.7,0.0,0,1002.946
0,0,544.33,44.38,21.97,11,0.0,0.0,0,975.0286
0,0,363.78,28.5,25.56,3,0.0,0.0,0,728.4599999999999
1,0,1090.93,46.76,28.31,6,1090.93,0.0,0,1323.7756
0,0,1974.75,42.43,27.63,11,0.0,0.0,0,1172.3409
1,0,1004.98,32.7,26.65,1,1004.98,0.0,0,871.455
0,0,770.53,39.52,25.96,11,0.0,0.0,0,1025.9392
0,0,725.73,31.64,22.96,4,0.0,0.0,0,726.4544000000001
0,0,830.42,41.6,25.51,10,0.0,0.0,0,1061.216
1,0,1424.85,33.7,27.89,1,1424.85,0.0,0,939.893
0,0,366.85,28.92,25.54,2,0.0,0.0,0,738.6168
0,0,1139.83,41.85,26.31,5,0.0,0.0,0,1101.0735
0,0,557.6,38.67,23.18,1,0.0,0.0,0,896.3706000000001
0,0,472.37,30.0,25.25,2,0.0,0.0,0,757.5
1,0,681.72,30.91,26.29,1,681.72,0.0,0,812.6238999999999
0,0,1131.07,33.23,25.92,1,0.0,0.0,0,861.3216
0,0,600.23,40.15,25.36,10,0.0,0.0,0,1018.204
0,0,995.53,46.14,22.66,11,0.0,0.0,0,1045.5324
0,0,580.03,47.49,21.94,11,0.0,0.0,0,1041.9306
0,0,568.47,32.06,21.09,4,0.0,0.0,0,676.1454
0,0,842.23,40.42,25.59,5,0.0,0.0,0,1034.3478
0,0,761.95,32.22,26.03,1,0.0,0.0,0,838.6866
0,0,1389.42,39.94,24.99,11,0.0,0.0,0,998.1006
0,0,1174.6,40.84,26.32,5,0.0,0.0,0,1074.9088000000002
0,0,824.0,31.71,26.43,1,0.0,0.0,0,838.0953000000001
0,0,1018.32,35.57,26.66,4,0.0,0.0,0,948.2962
0,0,715.25,44.88,28.91,5,0.0,0.0,0,1297.4808
0,0,484.97,24.71,27.74,3,0.0,0.0,0,685.4553999999999
1,0,659.02,43.7,29.16,5,659.02,0.0,0,1274.292
0,0,978.18,42.49,25.62,10,0.0,0.0,0,1088.5938
1,0,940.32,37.79,26.8,11,940.32,0.0,0,1012.772
1,0,1435.52,39.17,26.27,11,1435.52,0.0,0,1028.9959
0,0,555.3,44.39,22.03,11,0.0,0.0,0,977.9117
0,0,568.72,32.2,21.09,4,0.0,0.0,0,679.0980000000001
1,0,1629.6,40.7,27.99,11,1629.6,0.0,0,1139.193
0,0,679.68,27.72,27.14,3,0.0,0.0,0,752.3208
0,0,627.3,40.46,25.03,10,0.0,0.0,0,1012.7138
0,0,598.27,50.37,23.12,10,0.0,0.0,0,1164.5544
1,0,963.65,40.19,23.83,1,963.65,0.0,0,957.7277
0,0,1619.93,34.33,27.34,1,0.0,0.0,0,938.5822
1,0,456.0,20.68,28.2,3,456.0,0.0,0,583.1759999999999
0,0,545.88,24.7,28.78,3,0.0,0.0,0,710.866
1,0,1231.35,41.92,26.57,10,1231.35,0.0,0,1113.8144
0,0,709.87,37.66,25.27,11,0.0,0.0,0,951.6681999999998
1,0,1498.68,40.43,26.87,11,1498.68,0.0,0,1086.3541
1,0,1466.08,39.76,27.38,11,1466.08,0.0,0,1088.6288
1,0,774.22,37.31,25.11,11,774.22,0.0,0,936.8541
1,0,644.88,43.3,26.96,5,644.88,0.0,0,1167.368
0,0,1119.45,44.02,27.01,5,0.0,0.0,0,1188.9802000000002
0,0,672.03,38.02,26.47,11,0.0,0.0,0,1006.3894
0,0,607.77,31.09,25.38,2,0.0,0.0,0,789.0641999999999
1,0,1181.32,32.96,27.2,1,1181.32,0.0,0,896.512
1,0,806.4,26.71,27.39,3,806.4,0.0,0,731.5869
0,0,970.93,35.85,25.52,11,0.0,0.0,0,914.892
0,0,545.77,32.72,21.48,4,0.0,0.0,0,702.8256
0,0,611.15,37.7,25.78,11,0.0,0.0,0,971.906
0,0,335.93,27.33,25.8,2,0.0,0.0,0,705.1139999999999
0,0,668.55,29.49,25.67,2,0.0,0.0,0,757.0083
1,0,1125.88,40.27,24.17,1,1125.88,0.0,0,973.3259000000002
0,0,946.32,41.88,25.89,10,0.0,0.0,0,1084.2732
1,0,655.75,30.71,26.85,1,655.75,0.0,0,824.5635000000001
0,0,540.53,30.67,27.1,4,0.0,0.0,0,831.157
0,0,1351.05,39.3,25.81,11,0.0,0.0,0,1014.333
0,0,1508.97,41.56,27.17,5,0.0,0.0,0,1129.1852
1,0,744.0,41.65,25.51,10,744.0,0.0,0,1062.4915
0,0,389.77,25.21,25.78,3,0.0,0.0,0,649.9138
0,0,1157.13,38.1,23.28,3,0.0,0.0,0,886.9680000000001
0,1,537.63,55.24,26.86,8,0.0,537.63,0,1483.7464
1,0,815.55,37.26,26.36,11,815.55,0.0,0,982.1736
0,0,349.68,26.56,26.42,2,0.0,0.0,0,701.7152
0,0,455.97,32.75,24.37,1,0.0,0.0,0,798.1175000000001
0,0,981.58,44.11,26.41,5,0.0,0.0,0,1164.9451
0,0,548.45,31.67,26.64,4,0.0,0.0,0,843.6888
0,0,537.17,32.72,21.5,4,0.0,0.0,0,703.48
0,0,829.3,45.99,28.8,5,0.0,0.0,0,1324.5120000000002
0,0,609.43,35.74,24.0,2,0.0,0.0,0,857.76
0,0,754.67,32.08,25.53,1,0.0,0.0,0,819.0024
0,0,1239.23,43.02,26.37,10,0.0,0.0,0,1134.4374
0,0,868.6,27.07,26.24,3,0.0,0.0,0,710.3168
1,0,925.97,31.64,26.71,1,925.97,0.0,0,845.1044
0,0,1481.05,42.16,27.42,5,0.0,0.0,0,1156.0272
1,0,1118.17,31.2,28.76,2,1118.17,0.0,0,897.312
1,1,685.12,33.32,25.56,5,685.12,685.12,1,851.6591999999999
0,0,1341.85,40.49,25.22,11,0.0,0.0,0,1021.1578
1,0,978.18,39.38,26.08,5,978.18,0.0,0,1027.0304
0,0,682.12,38.06,26.45,11,0.0,0.0,0,1006.687
0,0,1166.92,43.77,26.9,10,0.0,0.0,0,1177.413
0,0,2013.12,41.63,27.19,11,0.0,0.0,0,1131.9197
0,0,370.5,28.36,26.36,2,0.0,0.0,0,747.5695999999999
1,1,414.23,49.08,25.76,6,414.23,414.23,1,1264.3008
0,0,562.48,21.71,26.58,3,0.0,0.0,0,577.0518
0,0,741.87,31.87,25.52,1,0.0,0.0,0,813.3224
0,0,1041.15,47.45,27.81,10,0.0,0.0,0,1319.5845
1,0,682.55,29.27,27.57,4,682.55,0.0,0,806.9739
1,0,1324.43,37.2,26.54,4,1324.43,0.0,0,987.288
0,0,1189.07,40.87,26.41,5,0.0,0.0,0,1079.3767
0,0,348.05,31.02,26.42,4,0.0,0.0,0,819.5484
0,0,364.33,29.29,25.53,2,0.0,0.0,0,747.7737
0,0,778.03,46.25,22.43,11,0.0,0.0,0,1037.3875
1,0,1215.02,28.98,27.49,3,1215.02,0.0,0,796.6601999999999
1,0,1420.75,39.52,27.14,11,1420.75,0.0,0,1072.5728
0,1,649.42,53.14,27.56,8,0.0,649.42,0,1464.5384
1,0,754.63,37.0,20.26,3,754.63,0.0,0,749.62
0,0,835.13,32.42,26.23,1,0.0,0.0,0,850.3766
0,0,629.55,34.78,25.51,4,0.0,0.0,0,887.2378000000001
0,0,604.72,31.1,25.3,2,0.0,0.0,0,786.83
0,0,689.78,27.53,26.44,3,0.0,0.0,0,727.8932000000001
1,0,1116.17,38.14,26.81,11,1116.17,0.0,0,1022.5334
0,0,1078.6,33.3,26.35,2,0.0,0.0,0,877.4549999999999
1,0,447.2,20.33,25.03,2,447.2,0.0,0,508.8599
0,0,748.67,41.76,25.44,10,0.0,0.0,0,1062.3744
0,0,927.72,39.06,24.66,11,0.0,0.0,0,963.2196
1,0,700.98,46.07,26.89,5,700.98,0.0,0,1238.8223
0,0,911.38,32.6,26.59,1,0.0,0.0,0,866.8340000000001
0,0,349.18,32.08,25.55,4,0.0,0.0,0,819.644
0,0,510.85,40.52,25.43,10,0.0,0.0,0,1030.4236
1,0,1120.58,28.9,27.73,3,1120.58,0.0,0,801.3969999999999
0,0,575.68,31.17,27.18,4,0.0,0.0,0,847.2006
1,0,669.92,29.75,26.19,3,669.92,0.0,0,779.1525
0,0,645.25,38.12,25.74,11,0.0,0.0,0,981.2088
0,0,568.05,31.03,24.87,2,0.0,0.0,0,771.7161000000001
0,0,387.5,30.67,25.85,1,0.0,0.0,0,792.8195000000001
1,0,1082.43,27.63,28.42,3,1082.43,0.0,0,785.2446
1,0,717.13,22.62,28.03,3,717.13,0.0,0,634.0386000000001
1,0,1437.22,47.71,24.8,11,1437.22,0.0,0,1183.208
0,0,346.2,30.04,26.27,2,0.0,0.0,0,789.1508
0,0,589.47,39.7,22.78,1,0.0,0.0,0,904.366
0,0,853.72,32.58,26.38,1,0.0,0.0,0,859.4603999999999
1,0,755.47,28.97,26.83,2,755.47,0.0,0,777.2651
0,0,1140.88,43.73,26.74,10,0.0,0.0,0,1169.3402
1,0,1124.7,40.38,24.88,11,1124.7,0.0,0,1004.6544
0,0,1286.03,43.29,26.7,10,0.0,0.0,0,1155.8429999999998
0,0,546.48,32.77,21.55,4,0.0,0.0,0,706.1935000000001
0,0,551.27,28.96,26.1,3,0.0,0.0,0,755.8560000000001
0,0,369.3,44.72,26.46,5,0.0,0.0,0,1183.2912
0,0,1337.52,39.86,24.88,11,0.0,0.0,0,991.7168
0,0,1167.27,39.87,26.32,5,0.0,0.0,0,1049.3784
0,0,363.88,27.07,26.32,3,0.0,0.0,0,712.4824
0,0,361.98,29.46,26.07,2,0.0,0.0,0,768.0222
0,0,872.75,43.53,27.31,5,0.0,0.0,0,1188.8043
1,0,817.42,36.89,24.93,11,817.42,0.0,0,919.6677
0,0,628.27,29.38,25.75,3,0.0,0.0,0,756.535
1,0,1112.68,42.34,27.37,10,1112.68,0.0,0,1158.8458
1,0,1425.83,33.56,27.55,1,1425.83,0.0,0,924.578
0,0,346.65,44.98,25.47,10,0.0,0.0,0,1145.6406
0,0,553.27,37.55,22.45,1,0.0,0.0,0,842.9975
0,0,600.98,21.75,26.78,3,0.0,0.0,0,582.465
0,0,394.05,34.11,24.84,4,0.0,0.0,0,847.2923999999999
1,0,932.6,49.11,22.76,11,932.6,0.0,0,1117.7436
0,0,408.27,39.55,25.22,11,0.0,0.0,0,997.451
0,0,1416.8,44.53,26.24,10,0.0,0.0,0,1168.4672
0,0,365.27,50.05,25.08,9,0.0,0.0,0,1255.254
1,0,864.08,39.36,23.37,1,864.08,0.0,0,919.8432
0,0,612.62,30.86,27.3,4,0.0,0.0,0,842.478
0,0,689.47,38.14,25.54,11,0.0,0.0,0,974.0956
0,0,352.5,44.79,25.38,10,0.0,0.0,0,1136.7702
0,0,1076.62,33.2,26.34,2,0.0,0.0,0,874.488
0,0,356.35,44.35,27.6,5,0.0,0.0,0,1224.0600000000002
0,0,1249.52,36.27,26.52,11,0.0,0.0,0,961.8804
0,0,439.8,31.76,25.91,1,0.0,0.0,0,822.9016
0,0,510.83,25.34,26.44,2,0.0,0.0,0,669.9896
0,0,760.65,39.6,25.84,11,0.0,0.0,0,1023.264
1,0,1547.78,40.61,25.55,11,1547.78,0.0,0,1037.5855
1,0,583.97,27.75,28.02,2,583.97,0.0,0,777.555
1,0,1099.52,39.51,26.94,11,1099.52,0.0,0,1064.3994
0,0,633.37,21.46,27.35,3,0.0,0.0,0,586.931
0,0,745.22,38.11,24.3,5,0.0,0.0,0,926.073
0,0,437.65,43.64,26.21,5,0.0,0.0,0,1143.8044
1,0,1169.68,39.27,26.27,11,1169.68,0.0,0,1031.6229
0,0,1142.75,39.63,25.43,11,0.0,0.0,0,1007.7909
0,0,1109.78,39.27,25.08,11,0.0,0.0,0,984.8916
0,0,1758.52,41.47,25.88,11,0.0,0.0,0,1073.2436
0,0,739.33,39.81,25.98,10,0.0,0.0,0,1034.2638000000002
0,0,472.42,41.67,24.9,11,0.0,0.0,0,1037.583
0,0,394.18,33.77,25.32,4,0.0,0.0,0,855.0564
0,0,588.43,36.72,22.99,1,0.0,0.0,0,844.1927999999999
0,0,626.33,34.79,24.88,2,0.0,0.0,0,865.5752
1,0,1164.27,39.22,26.41,11,1164.27,0.0,0,1035.8002
1,0,1079.73,30.87,28.69,2,1079.73,0.0,0,885.6603000000001
1,0,1385.77,41.59,26.99,5,1385.77,0.0,0,1122.5141
1,1,355.3,36.67,19.0,11,355.3,355.3,1,696.73
0,0,459.18,38.36,26.66,10,0.0,0.0,0,1022.6776
0,0,615.97,29.3,25.7,3,0.0,0.0,0,753.01
0,0,579.42,32.32,21.19,4,0.0,0.0,0,684.8608
0,0,453.68,43.69,26.76,5,0.0,0.0,0,1169.1444
0,0,445.48,25.65,26.63,3,0.0,0.0,0,683.0595
0,0,700.75,28.0,27.12,3,0.0,0.0,0,759.36
0,0,378.78,34.7,23.28,11,0.0,0.0,0,807.8160000000001
0,0,469.38,30.12,25.16,2,0.0,0.0,0,757.8192
0,0,363.93,50.03,25.09,9,0.0,0.0,0,1255.2527
0,0,977.8,32.89,26.17,1,0.0,0.0,0,860.7313
1,0,956.73,46.34,22.21,11,956.73,0.0,0,1029.2114
0,0,640.23,39.6,25.66,10,0.0,0.0,0,1016.136
0,0,838.83,31.01,26.68,1,0.0,0.0,0,827.3468
1,0,977.48,39.56,25.01,11,977.48,0.0,0,989.3956000000002
0,0,538.08,24.74,27.12,2,0.0,0.0,0,670.9488
1,0,648.68,38.93,26.21,11,648.68,0.0,0,1020.3553
1,0,623.57,38.77,26.16,11,623.57,0.0,0,1014.2232
1,0,770.92,42.38,25.82,10,770.92,0.0,0,1094.2516
1,0,1671.33,44.67,27.94,10,1671.33,0.0,0,1248.0798000000002
1,0,999.98,29.12,26.78,3,999.98,0.0,0,779.8336
0,0,814.37,24.69,32.77,3,0.0,0.0,0,809.0913000000002
0,0,342.98,29.74,26.64,2,0.0,0.0,0,792.2736
0,0,746.53,37.8,25.24,11,0.0,0.0,0,954.072
0,0,867.9,41.71,25.59,10,0.0,0.0,0,1067.3589
0,0,687.12,31.85,26.23,1,0.0,0.0,0,835.4255
1,0,871.37,33.56,27.13,2,871.37,0.0,0,910.4828
1,0,1755.75,40.7,26.91,11,1755.75,0.0,0,1095.237
0,0,741.27,31.88,25.52,1,0.0,0.0,0,813.5776
0,0,764.15,31.74,25.95,1,0.0,0.0,0,823.6529999999999
0,0,547.25,44.85,23.54,11,0.0,0.0,0,1055.769
1,0,767.48,29.93,28.49,1,767.48,0.0,0,852.7057
1,0,521.57,51.26,25.8,9,521.57,0.0,0,1322.508
1,0,768.37,32.54,26.07,1,768.37,0.0,0,848.3178
0,0,354.38,41.66,24.95,10,0.0,0.0,0,1039.417
1,0,818.48,35.14,25.83,11,818.48,0.0,0,907.6662
0,0,1035.65,42.98,25.89,10,0.0,0.0,0,1112.7522
1,1,710.92,37.55,24.18,5,710.92,710.92,1,907.959
0,0,632.63,50.74,23.39,10,0.0,0.0,0,1186.8086
0,0,581.05,46.23,27.85,5,0.0,0.0,0,1287.5055
0,0,559.22,28.96,26.11,3,0.0,0.0,0,756.1456000000001
0,1,591.57,32.49,21.93,2,0.0,591.57,0,712.5057
1,0,646.02,30.61,26.24,1,646.02,0.0,0,803.2063999999999
0,0,782.43,38.87,25.11,5,0.0,0.0,0,976.0257
1,0,921.97,26.54,28.14,2,921.97,0.0,0,746.8356
0,0,1350.85,39.86,24.91,11,0.0,0.0,0,992.9126
0,0,942.27,38.29,26.06,5,0.0,0.0,0,997.8374
1,0,988.9,28.65,27.53,3,988.9,0.0,0,788.7345
0,0,1085.35,43.77,27.02,5,0.0,0.0,0,1182.6654
0,0,574.6,38.8,23.2,1,0.0,0.0,0,900.1599999999999
0,0,845.5,46.45,25.43,11,0.0,0.0,0,1181.2235
1,0,672.5,31.0,26.85,1,672.5,0.0,0,832.35
0,0,358.88,27.07,26.32,3,0.0,0.0,0,712.4824
0,0,929.77,42.83,22.74,12,0.0,0.0,0,973.9542
1,0,1833.1,40.54,26.51,11,1833.1,0.0,0,1074.7154
0,0,511.88,22.05,27.64,3,0.0,0.0,0,609.462
1,0,1155.83,40.28,28.63,10,1155.83,0.0,0,1153.2164
0,0,809.12,32.34,25.91,1,0.0,0.0,0,837.9294000000001
0,0,842.0,38.9,24.51,11,0.0,0.0,0,953.439
1,0,1708.1,40.34,26.38,11,1708.1,0.0,0,1064.1692
0,0,1099.62,38.07,23.14,3,0.0,0.0,0,880.9398
0,0,1203.7,40.15,25.44,11,0.0,0.0,0,1021.416
0,0,543.1,27.14,26.7,3,0.0,0.0,0,724.638
0,0,573.03,37.26,25.91,11,0.0,0.0,0,965.4066
1,0,423.02,46.57,26.7,5,423.02,0.0,0,1243.419
0,0,573.68,42.35,23.05,12,0.0,0.0,0,976.1675
0,0,866.7,42.52,25.02,10,0.0,0.0,0,1063.8504
0,0,649.1,38.14,26.01,11,0.0,0.0,0,992.0214
0,0,620.25,37.74,22.81,1,0.0,0.0,0,860.8494
0,0,664.87,24.82,31.71,3,0.0,0.0,0,787.0422
0,0,912.45,42.8,25.43,10,0.0,0.0,0,1088.404
0,0,458.88,29.9,25.35,2,0.0,0.0,0,757.965
0,0,754.77,30.72,28.41,1,0.0,0.0,0,872.7552
0,0,905.47,39.86,23.6,1,0.0,0.0,0,940.696
0,0,628.4,26.77,27.03,3,0.0,0.0,0,723.5931
0,0,504.63,27.04,28.54,4,0.0,0.0,0,771.7216
0,0,650.38,30.57,27.52,4,0.0,0.0,0,841.2864
0,0,874.35,32.99,26.66,1,0.0,0.0,0,879.5134
0,0,777.7,42.51,25.45,10,0.0,0.0,0,1081.8795
0,0,1664.52,42.1,26.74,11,0.0,0.0,0,1125.754
1,0,1243.57,47.83,22.55,11,1243.57,0.0,0,1078.5665
0,0,1099.57,36.15,25.17,11,0.0,0.0,0,909.8955
1,0,1101.18,49.06,23.39,11,1101.18,0.0,0,1147.5134
0,0,995.42,39.58,26.64,11,0.0,0.0,0,1054.4112
0,0,516.78,26.52,29.03,4,0.0,0.0,0,769.8756
0,0,585.85,31.35,26.04,1,0.0,0.0,0,816.354
1,0,1287.68,28.45,28.3,3,1287.68,0.0,0,805.135
0,0,1018.15,41.31,25.42,5,0.0,0.0,0,1050.1002
0,0,1005.02,39.9,24.65,11,0.0,0.0,0,983.535
1,0,867.03,32.17,26.7,1,867.03,0.0,0,858.9390000000001
0,0,735.92,37.46,21.92,3,0.0,0.0,0,821.1232000000001
1,0,1601.63,39.95,27.35,11,1601.63,0.0,0,1092.6325000000002
0,0,1015.32,32.64,26.03,1,0.0,0.0,0,849.6192000000001
0,0,827.52,51.89,25.14,9,0.0,0.0,0,1304.5146
0,0,378.07,34.6,23.32,11,0.0,0.0,0,806.8720000000001
1,1,732.38,47.77,27.14,9,732.38,732.38,1,1296.4778
1,0,1401.77,29.14,28.17,3,1401.77,0.0,0,820.8738000000001
0,0,1014.78,27.43,26.81,3,0.0,0.0,0,735.3983
1,0,473.98,23.62,29.82,4,473.98,0.0,0,704.3484000000001
0,0,1048.95,33.28,26.03,1,0.0,0.0,0,866.2784
1,0,1340.65,36.16,26.73,11,1340.65,0.0,0,966.5568
1,0,852.55,24.81,27.86,3,852.55,0.0,0,691.2066
0,0,568.55,38.8,23.21,1,0.0,0.0,0,900.548
0,0,635.4,31.67,25.71,1,0.0,0.0,0,814.2357000000001
0,0,620.35,37.71,25.68,11,0.0,0.0,0,968.3928
0,0,976.28,46.14,22.63,11,0.0,0.0,0,1044.1482
0,0,828.02,32.33,26.08,2,0.0,0.0,0,843.1664
0,0,474.9,32.15,25.18,2,0.0,0.0,0,809.5369999999999
1,0,1024.52,40.31,23.89,1,1024.52,0.0,0,963.0059
1,0,618.02,29.67,28.14,4,618.02,0.0,0,834.9138
1,0,932.17,30.81,27.43,2,932.17,0.0,0,845.1183
0,0,908.1,38.95,25.2,11,0.0,0.0,0,981.54
0,0,1157.08,51.29,23.99,10,0.0,0.0,0,1230.4471
0,0,594.22,37.5,25.97,11,0.0,0.0,0,973.875
0,0,1493.0,39.3,26.66,11,0.0,0.0,0,1047.7379999999998
0,0,746.9,27.47,26.17,3,0.0,0.0,0,718.8899
0,0,437.97,32.52,24.85,1,0.0,0.0,0,808.1220000000001
0,0,699.42,31.84,26.81,1,0.0,0.0,0,853.6304
0,0,921.07,38.78,24.53,5,0.0,0.0,0,951.2734
1,0,556.68,27.47,27.93,2,556.68,0.0,0,767.2370999999999
1,0,626.37,23.61,28.45,2,626.37,0.0,0,671.7044999999999
0,0,1007.3,32.97,25.69,1,0.0,0.0,0,846.9993000000001
0,0,404.0,31.52,24.81,1,0.0,0.0,0,782.0111999999999
1,0,711.57,32.51,21.72,4,711.57,0.0,0,706.1171999999999
0,0,574.38,40.42,21.55,12,0.0,0.0,0,871.051
0,0,673.88,46.97,27.65,5,0.0,0.0,0,1298.7205
1,0,609.62,31.59,22.8,4,609.62,0.0,0,720.2520000000001
0,0,606.55,39.91,25.45,10,0.0,0.0,0,1015.7095
0,0,548.13,44.33,23.49,11,0.0,0.0,0,1041.3117
0,0,717.4,35.98,25.27,11,0.0,0.0,0,909.2146
0,0,790.57,43.76,27.09,5,0.0,0.0,0,1185.4584
0,0,368.8,26.65,26.75,3,0.0,0.0,0,712.8874999999999
1,0,1143.23,43.26,26.12,10,1143.23,0.0,0,1129.9512
1,0,752.17,42.13,25.39,10,752.17,0.0,0,1069.6807
0,0,1840.28,40.55,26.43,11,0.0,0.0,0,1071.7365
0,0,566.92,38.71,23.18,1,0.0,0.0,0,897.2978
0,0,1679.17,42.24,26.26,11,0.0,0.0,0,1109.2224
0,0,605.58,31.1,25.31,2,0.0,0.0,0,787.141
0,0,373.6,34.62,23.29,11,0.0,0.0,0,806.2997999999999
1,0,976.88,38.41,25.77,11,976.88,0.0,0,989.8257
0,0,664.58,36.6,24.5,2,0.0,0.0,0,896.7
0,0,518.03,30.52,26.65,4,0.0,0.0,0,813.358
0,0,689.63,31.78,25.5,1,0.0,0.0,0,810.39
0,0,483.62,21.96,27.39,3,0.0,0.0,0,601.4844
0,0,928.25,39.14,24.09,11,0.0,0.0,0,942.8826
1,1,442.88,22.78,28.01,4,442.88,442.88,1,638.0678
0,0,1180.27,30.27,28.69,3,0.0,0.0,0,868.4463000000001
1,0,1352.38,33.85,28.24,1,1352.38,0.0,0,955.924
1,1,873.5,49.71,27.02,9,873.5,873.5,1,1343.1642
0,0,799.42,39.69,23.17,1,0.0,0.0,0,919.6173
